"ASSET","BANKS","DEP","EQNM","ID","NETINC","STNAME","YEAR"
6245267,14,4920464,0,"CB_1979_RI",43580,"Rhode Island","1979"
6965302,85,5810143,0,"CB_1979_SC",78766,"South Carolina","1979"
4674511,154,4183820,0,"CB_1979_SD",45158,"South Dakota","1979"
22056184,350,18644477,0,"CB_1979_TN",177863,"Tennessee","1979"
102839924,1422,85270211,0,"CB_1979_TX",1009161,"Texas","1979"
1686206928,14351,1358236094,0,"CB_1979_US",12797486,"United States","1979"
1691789000,14364,1362805000,0,"CB_1979_USA",12838000,"United States & Other Areas","1979"
6333578,74,5413485,0,"CB_1979_UT",58868,"Utah","1979"
22359331,233,18887613,0,"CB_1979_VA",208501,"Virginia","1979"
0,0,205000,0,"CB_1979_VI",0,"Virgin Islands Of The U.S.","1979"
2212491,29,1988728,0,"CB_1979_VT",19428,"Vermont","1979"
21349876,101,17364959,0,"CB_1979_WA",169547,"Washington","1979"
25827944,631,21318976,0,"CB_1979_WI",216658,"Wisconsin","1979"
9484209,235,8028595,0,"CB_1979_WV",91718,"West Virginia","1979"
3082501,94,2734732,0,"CB_1979_WY",39551,"Wyoming","1979"
1921513,12,1569933,0,"CB_1978_AK",19591,"Alaska","1978"
14737005,312,12657531,0,"CB_1978_AL",141567,"Alabama","1978"
9266088,259,8021805,0,"CB_1978_AR",88189,"Arkansas","1978"
0,0,0,0,"CB_1978_AS",0,"American Samoa","1978"
10175930,20,8870955,0,"CB_1978_AZ",73863,"Arizona","1978"
191881361,229,158779375,0,"CB_1978_CA",1109678,"California","1978"
13008713,299,11009858,0,"CB_1978_CO",132268,"Colorado","1978"
11992218,65,10061666,0,"CB_1978_CT",72530,"Connecticut","1978"
7086581,17,5838979,0,"CB_1978_DC",55600,"District Of Columbia","1978"
3410329,17,2611134,0,"CB_1978_DE",26717,"Delaware","1978"
37419342,612,32194393,0,"CB_1978_FL",301568,"Florida","1978"
0,0,51000,0,"CB_1978_FM",0,"Federated States of Micronesia","1978"
20792662,440,16590099,0,"CB_1978_GA",163501,"Georgia","1978"
59774,1,50981,0,"CB_1978_GU",748,"Guam","1978"
4190322,8,3704915,0,"CB_1978_HI",36472,"Hawaii","1978"
17857958,650,15605632,0,"CB_1978_IA",170286,"Iowa","1978"
4296491,24,3602347,0,"CB_1978_ID",36576,"Idaho","1978"
117184652,1241,93028609,0,"CB_1978_IL",801229,"Illinois","1978"
28220552,404,23701766,0,"CB_1978_IN",256768,"Indiana","1978"
13567154,616,11705451,0,"CB_1978_KS",125090,"Kansas","1978"
16045470,343,13688933,0,"CB_1978_KY",162833,"Kentucky","1978"
19156370,256,16290978,0,"CB_1978_LA",179941,"Louisiana","1978"
27916446,146,21799613,0,"CB_1978_MA",145788,"Massachusetts","1978"
14041272,106,11576093,0,"CB_1978_MD",116202,"Maryland","1978"
3008695,43,2591264,0,"CB_1978_ME",23629,"Maine","1978"
48152432,364,40575597,0,"CB_1978_MI",396958,"Michigan","1978"
24984889,758,20516855,0,"CB_1978_MN",215161,"Minnesota","1978"
29211061,714,23492794,0,"CB_1978_MO",252552,"Missouri","1978"
9440166,184,8314025,0,"CB_1978_MS",90365,"Mississippi","1978"
4457006,160,3955345,0,"CB_1978_MT",49397,"Montana","1978"
20555591,88,16973160,0,"CB_1978_NC",160904,"North Carolina","1978"
3857935,171,3456488,0,"CB_1978_ND",40595,"North Dakota","1978"
9550346,452,8192532,0,"CB_1978_NE",100337,"Nebraska","1978"
2711194,78,2394142,0,"CB_1978_NH",22322,"New Hampshire","1978"
32197257,184,27492713,0,"CB_1978_NJ",242081,"New Jersey","1978"
4904741,86,4295090,0,"CB_1978_NM",44149,"New Mexico","1978"
3286806,9,2876931,0,"CB_1978_NV",39634,"Nevada","1978"
359118531,225,281509980,0,"CB_1978_NY",1692859,"New York","1978"
49271455,481,40144270,0,"CB_1978_OH",477597,"Ohio","1978"
16989066,478,14573444,0,"CB_1978_OK",170862,"Oklahoma","1978"
11185703,60,9161297,0,"CB_1978_OR",94309,"Oregon","1978"
4495720,13,3936112,0,"CB_1978_OT",21994,"Other Areas","1978"
78473455,370,61857819,0,"CB_1978_PA",589434,"Pennsylvania","1978"
4435946,12,3689131,0,"CB_1978_PR",21246,"Puerto Rico","1978"
5507419,14,4389275,0,"CB_1978_RI",38219,"Rhode Island","1978"
6281452,87,5282889,0,"CB_1978_SC",62346,"South Carolina","1978"
4215495,155,3784679,0,"CB_1978_SD",38812,"South Dakota","1978"
20041582,348,17288082,0,"CB_1978_TN",145225,"Tennessee","1978"
88907214,1395,74349401,0,"CB_1978_TX",833234,"Texas","1978"
1503440641,14378,1229662739,0,"CB_1978_US",10737565,"United States","1978"
1507936000,14391,1233403000,0,"CB_1978_USA",10759000,"United States & Other Areas","1978"
5848038,66,4950802,0,"CB_1978_UT",50978,"Utah","1978"
20936275,262,17854396,0,"CB_1978_VA",179772,"Virginia","1978"
0,0,145000,0,"CB_1978_VI",0,"Virgin Islands Of The U.S.","1978"
2038909,29,1842360,0,"CB_1978_VT",16705,"Vermont","1978"
18930368,94,14859466,0,"CB_1978_WA",144124,"Washington","1978"
23880062,628,19975829,0,"CB_1978_WI",190783,"Wisconsin","1978"
8617368,231,7397586,0,"CB_1978_WV",86905,"West Virginia","1978"
2711701,88,2404163,0,"CB_1978_WY",31060,"Wyoming","1978"
1769252,12,1518727,0,"CB_1977_AK",20719,"Alaska","1977"
13579232,310,11701473,0,"CB_1977_AL",128884,"Alabama","1977"
8552392,259,7446615,0,"CB_1977_AR",80760,"Arkansas","1977"
0,0,0,0,"CB_1977_AS",0,"American Samoa","1977"
8730154,17,7600711,0,"CB_1977_AZ",54951,"Arizona","1977"
124788176,220,101015239,0,"CB_1977_CA",877293,"California","1977"
11230873,288,9635329,0,"CB_1977_CO",100386,"Colorado","1977"
10383303,71,8987352,0,"CB_1977_CT",57236,"Connecticut","1977"
5379190,16,4391857,0,"CB_1977_DC",47448,"District Of Columbia","1977"
3075091,17,2427684,0,"CB_1977_DE",24017,"Delaware","1977"
33985993,675,29701768,0,"CB_1977_FL",212134,"Florida","1977"
0,0,37000,0,"CB_1977_FM",0,"Federated States of Micronesia","1977"
17970002,440,14583170,0,"CB_1977_GA",123035,"Georgia","1977"
308903,1,260558,0,"CB_1977_GU",538,"Guam","1977"
3491973,8,3116352,0,"CB_1977_HI",28031,"Hawaii","1977"
16094464,649,14224801,0,"CB_1977_IA",150941,"Iowa","1977"
3776880,24,3288468,0,"CB_1977_ID",32617,"Idaho","1977"
87224761,1235,68836590,0,"CB_1977_IL",720705,"Illinois","1977"
25555882,407,21804323,0,"CB_1977_IN",220757,"Indiana","1977"
12476411,615,10803850,0,"CB_1977_KS",116077,"Kansas","1977"
14104336,343,12181593,0,"CB_1977_KY",138484,"Kentucky","1977"
17214264,254,14724661,0,"CB_1977_LA",146544,"Louisiana","1977"
20703948,145,16334224,0,"CB_1977_MA",109478,"Massachusetts","1977"
12478108,108,10618049,0,"CB_1977_MD",99437,"Maryland","1977"
2730879,43,2391136,0,"CB_1977_ME",22305,"Maine","1977"
41776494,361,36093742,0,"CB_1977_MI",338454,"Michigan","1977"
21741659,752,18028085,0,"CB_1977_MN",177040,"Minnesota","1977"
26049128,712,21286448,0,"CB_1977_MO",217626,"Missouri","1977"
8341357,184,7350799,0,"CB_1977_MS",76602,"Mississippi","1977"
4005766,157,3600215,0,"CB_1977_MT",40198,"Montana","1977"
17323545,89,14418828,0,"CB_1977_NC",129724,"North Carolina","1977"
3476355,170,3143633,0,"CB_1977_ND",35903,"North Dakota","1977"
8567895,451,7394813,0,"CB_1977_NE",87138,"Nebraska","1977"
2433862,78,2163701,0,"CB_1977_NH",18619,"New Hampshire","1977"
29503816,188,25709684,0,"CB_1977_NJ",206648,"New Jersey","1977"
4303259,83,3831070,0,"CB_1977_NM",33573,"New Mexico","1977"
2718936,8,2431116,0,"CB_1977_NV",32567,"Nevada","1977"
194203212,231,140230016,0,"CB_1977_NY",1344787,"New York","1977"
43277500,486,36264013,0,"CB_1977_OH",416098,"Ohio","1977"
15101554,476,13144160,0,"CB_1977_OK",142287,"Oklahoma","1977"
9714741,53,7766141,0,"CB_1977_OR",77653,"Oregon","1977"
7975284,14,6541731,0,"CB_1977_OT",-18446,"Other Areas","1977"
64865870,381,51829608,0,"CB_1977_PA",497393,"Pennsylvania","1977"
6958271,13,5737942,0,"CB_1977_PR",-18984,"Puerto Rico","1977"
4733125,14,3771833,0,"CB_1977_RI",31697,"Rhode Island","1977"
5779497,88,4966699,0,"CB_1977_SC",49200,"South Carolina","1977"
3822005,157,3442995,0,"CB_1977_SD",38277,"South Dakota","1977"
18126654,346,15839578,0,"CB_1977_TN",129159,"Tennessee","1977"
71760004,1377,60275491,0,"CB_1977_TX",674104,"Texas","1977"
1129711700,14397,922664645,0,"CB_1977_US",8897851,"United States","1977"
1339376000,14411,1116618000,0,"CB_1977_USA",8879000,"United States & Other Areas","1977"
5006183,71,4374514,0,"CB_1977_UT",46609,"Utah","1977"
18882049,279,16417876,0,"CB_1977_VA",150584,"Virginia","1977"
708110,0,506231,0,"CB_1977_VI",0,"Virgin Islands Of The U.S.","1977"
1844027,30,1677857,0,"CB_1977_VT",13837,"Vermont","1977"
15054230,87,12202816,0,"CB_1977_WA",116446,"Washington","1977"
21448935,623,18538624,0,"CB_1977_WI",157974,"Wisconsin","1977"
8129471,227,6980006,0,"CB_1977_WV",79096,"West Virginia","1977"
2425007,82,2156312,0,"CB_1977_WY",26319,"Wyoming","1977"
1593077,12,1374073,0,"CB_1976_AK",18519,"Alaska","1976"
11872788,303,10169563,0,"CB_1976_AL",110124,"Alabama","1976"
7586435,257,6612326,0,"CB_1976_AR",70937,"Arkansas","1976"
0,0,0,0,"CB_1976_AS",0,"American Samoa","1976"
7538655,16,6733694,0,"CB_1976_AZ",39502,"Arizona","1976"
108705404,210,88902503,0,"CB_1976_CA",689059,"California","1976"
9675139,281,8317471,0,"CB_1976_CO",82080,"Colorado","1976"
8990751,71,7613682,0,"CB_1976_CT",46646,"Connecticut","1976"
4551476,16,3885286,0,"CB_1976_DC",41169,"District Of Columbia","1976"
2770463,17,2268666,0,"CB_1976_DE",19778,"Delaware","1976"
30500016,752,26752065,0,"CB_1976_FL",157565,"Florida","1976"
0,0,45000,0,"CB_1976_FM",0,"Federated States of Micronesia","1976"
15964523,441,12891389,0,"CB_1976_GA",119710,"Georgia","1976"
444517,1,418112,0,"CB_1976_GU",366,"Guam","1976"
3244624,8,2893434,0,"CB_1976_HI",22218,"Hawaii","1976"
14606004,652,13035214,0,"CB_1976_IA",138369,"Iowa","1976"
3302747,24,2950020,0,"CB_1976_ID",29569,"Idaho","1976"
78647460,1225,61685161,0,"CB_1976_IL",664913,"Illinois","1976"
23084814,406,19579739,0,"CB_1976_IN",192347,"Indiana","1976"
11126867,615,9747739,0,"CB_1976_KS",107011,"Kansas","1976"
12290513,342,10613845,0,"CB_1976_KY",126607,"Kentucky","1976"
15369442,254,13106310,0,"CB_1976_LA",129602,"Louisiana","1976"
18789098,143,14777612,0,"CB_1976_MA",94184,"Massachusetts","1976"
11204340,113,9472695,0,"CB_1976_MD",87498,"Maryland","1976"
2451315,43,2156771,0,"CB_1976_ME",20780,"Maine","1976"
36914335,359,31755790,0,"CB_1976_MI",290409,"Michigan","1976"
19619451,750,16210337,0,"CB_1976_MN",150679,"Minnesota","1976"
23132310,706,19012207,0,"CB_1976_MO",197108,"Missouri","1976"
7259947,183,6403979,0,"CB_1976_MS",69285,"Mississippi","1976"
3569264,155,3203247,0,"CB_1976_MT",34125,"Montana","1976"
15867202,91,13086229,0,"CB_1976_NC",123843,"North Carolina","1976"
3135917,169,2824394,0,"CB_1976_ND",35169,"North Dakota","1976"
7701682,450,6718439,0,"CB_1976_NE",81901,"Nebraska","1976"
2110409,77,1881128,0,"CB_1976_NH",15676,"New Hampshire","1976"
26807588,195,23463784,0,"CB_1976_NJ",188765,"New Jersey","1976"
3698846,82,3319732,0,"CB_1976_NM",24338,"New Mexico","1976"
2372489,8,2143151,0,"CB_1976_NV",22827,"Nevada","1976"
170495528,230,127302682,0,"CB_1976_NY",1337696,"New York","1976"
40070154,489,33295721,0,"CB_1976_OH",369125,"Ohio","1976"
13290285,469,11535853,0,"CB_1976_OK",120032,"Oklahoma","1976"
8300191,46,6775979,0,"CB_1976_OR",66926,"Oregon","1976"
7308892,13,5967264,0,"CB_1976_OT",-17449,"Other Areas","1976"
58817221,386,46869129,0,"CB_1976_PA",453063,"Pennsylvania","1976"
6287325,11,5068769,0,"CB_1976_PR",-17815,"Puerto Rico","1976"
4228764,14,3441223,0,"CB_1976_RI",26168,"Rhode Island","1976"
5107695,90,4427318,0,"CB_1976_SC",42445,"South Carolina","1976"
3558907,156,3229056,0,"CB_1976_SD",36589,"South Dakota","1976"
16421590,346,14249009,0,"CB_1976_TN",101488,"Tennessee","1976"
63381265,1357,52999363,0,"CB_1976_TX",548630,"Texas","1976"
1004020310,14380,825001858,0,"CB_1976_US",7860973,"United States","1976"
1182412000,14410,991913000,0,"CB_1976_USA",7843000,"United States & Other Areas","1976"
4293731,66,3801934,0,"CB_1976_UT",39806,"Utah","1976"
16994111,283,14854842,0,"CB_1976_VA",131494,"Virginia","1976"
577050,1,435383,0,"CB_1976_VI",0,"Virgin Islands Of The U.S.","1976"
1637867,29,1486037,0,"CB_1976_VT",12829,"Vermont","1976"
12993499,85,10613291,0,"CB_1976_WA",100033,"Washington","1976"
19022003,625,16485504,0,"CB_1976_WI",135487,"Wisconsin","1976"
7252811,222,6195486,0,"CB_1976_WV",72942,"West Virginia","1976"
2099297,78,1877756,0,"CB_1976_WY",23908,"Wyoming","1976"
1425711,11,1250032,0,"CB_1975_AK",15949,"Alaska","1975"
10772953,299,9164081,0,"CB_1975_AL",96587,"Alabama","1975"
6894432,258,6018265,0,"CB_1975_AR",59597,"Arkansas","1975"
0,0,0,0,"CB_1975_AS",0,"American Samoa","1975"
7542862,15,6225871,0,"CB_1975_AZ",35565,"Arizona","1975"
103198362,200,85317024,0,"CB_1975_CA",589238,"California","1975"
8695878,277,7392596,0,"CB_1975_CO",73227,"Colorado","1975"
8633264,71,7392759,0,"CB_1975_CT",52806,"Connecticut","1975"
4389083,16,3672571,0,"CB_1975_DC",41663,"District Of Columbia","1975"
2430685,17,1955536,0,"CB_1975_DE",8375,"Delaware","1975"
28572415,742,24885339,0,"CB_1975_FL",155155,"Florida","1975"
0,0,31000,0,"CB_1975_FM",0,"Federated States of Micronesia","1975"
15645687,440,12356701,0,"CB_1975_GA",103706,"Georgia","1975"
722868,1,648923,0,"CB_1975_GU",286,"Guam","1975"
2928192,8,2599156,0,"CB_1975_HI",24732,"Hawaii","1975"
13265002,654,11799129,0,"CB_1975_IA",119902,"Iowa","1975"
3002644,24,2625581,0,"CB_1975_ID",26353,"Idaho","1975"
73708407,1206,59445585,0,"CB_1975_IL",604135,"Illinois","1975"
21161886,405,17909682,0,"CB_1975_IN",168231,"Indiana","1975"
10134876,615,8790678,0,"CB_1975_KS",93375,"Kansas","1975"
11363374,341,9798326,0,"CB_1975_KY",116444,"Kentucky","1975"
14101279,254,11938616,0,"CB_1975_LA",116076,"Louisiana","1975"
18331480,145,14934707,0,"CB_1975_MA",95859,"Massachusetts","1975"
10226839,115,8734945,0,"CB_1975_MD",92169,"Maryland","1975"
2261379,45,1978571,0,"CB_1975_ME",19716,"Maine","1975"
34261871,350,29447566,0,"CB_1975_MI",264919,"Michigan","1975"
17628146,745,14738504,0,"CB_1975_MN",136545,"Minnesota","1975"
21033694,700,17259643,0,"CB_1975_MO",182711,"Missouri","1975"
6449398,185,5653988,0,"CB_1975_MS",58918,"Mississippi","1975"
3319545,154,2910524,0,"CB_1975_MT",30130,"Montana","1975"
15162609,93,12698816,0,"CB_1975_NC",115215,"North Carolina","1975"
2924708,169,2611619,0,"CB_1975_ND",32066,"North Dakota","1975"
7192546,448,6250829,0,"CB_1975_NE",71767,"Nebraska","1975"
1885739,77,1638839,0,"CB_1975_NH",12053,"New Hampshire","1975"
25110294,209,21784457,0,"CB_1975_NJ",183097,"New Jersey","1975"
3383914,80,2986616,0,"CB_1975_NM",23483,"New Mexico","1975"
2120304,8,1884940,0,"CB_1975_NV",19002,"Nevada","1975"
162337316,267,126411776,0,"CB_1975_NY",1336950,"New York","1975"
37411264,495,31134757,0,"CB_1975_OH",337893,"Ohio","1975"
11726630,462,10201853,0,"CB_1975_OK",108480,"Oklahoma","1975"
7688652,45,6014750,0,"CB_1975_OR",58065,"Oregon","1975"
7782618,12,5570548,0,"CB_1975_OT",5536,"Other Areas","1975"
55036304,392,44485826,0,"CB_1975_PA",442994,"Pennsylvania","1975"
6466749,9,4402476,0,"CB_1975_PR",5196,"Puerto Rico","1975"
3816939,14,3222913,0,"CB_1975_RI",23124,"Rhode Island","1975"
4831308,90,4123916,0,"CB_1975_SC",38314,"South Carolina","1975"
3243275,158,2913576,0,"CB_1975_SD",30571,"South Dakota","1975"
15317939,342,13097519,0,"CB_1975_TN",67644,"Tennessee","1975"
56422781,1336,47282132,0,"CB_1975_TX",485793,"Texas","1975"
935827027,14312,775209120,0,"CB_1975_US",7249681,"United States","1975"
1086673571,14384,915856000,0,"CB_1975_USA",7255000,"United States & Other Areas","1975"
3888740,63,3372847,0,"CB_1975_UT",33113,"Utah","1975"
15940033,290,13720895,0,"CB_1975_VA",125457,"Virginia","1975"
593001,2,488149,0,"CB_1975_VI",54,"Virgin Islands Of The U.S.","1975"
1506229,31,1353412,0,"CB_1975_VT",10641,"Vermont","1975"
11763003,92,9673765,0,"CB_1975_WA",97066,"Washington","1975"
17377079,623,15007562,0,"CB_1975_WI",130739,"Wisconsin","1975"
6503193,219,5505941,0,"CB_1975_WV",64397,"West Virginia","1975"
1856884,77,1633588,0,"CB_1975_WY",19674,"Wyoming","1975"
1163184,10,1003920,0,"CB_1974_AK",10920,"Alaska","1974"
9767646,293,8367010,0,"CB_1974_AL",97649,"Alabama","1974"
6241757,258,5427786,0,"CB_1974_AR",61791,"Arkansas","1974"
0,0,0,0,"CB_1974_AS",0,"American Samoa","1974"
7028863,17,5710373,0,"CB_1974_AZ",33666,"Arizona","1974"
95867491,186,79183770,0,"CB_1974_CA",515490,"California","1974"
8266499,263,6988495,0,"CB_1974_CO",73247,"Colorado","1974"
8178535,70,6982920,0,"CB_1974_CT",60915,"Connecticut","1974"
4264804,16,3585604,0,"CB_1974_DC",44280,"District Of Columbia","1974"
2332636,17,1840146,0,"CB_1974_DE",17951,"Delaware","1974"
27947911,711,24094232,0,"CB_1974_FL",222301,"Florida","1974"
0,0,29000,0,"CB_1974_FM",0,"Federated States of Micronesia","1974"
15276926,443,12156529,0,"CB_1974_GA",109252,"Georgia","1974"
641277,1,559980,0,"CB_1974_GU",384,"Guam","1974"
2816380,8,2443695,0,"CB_1974_HI",21670,"Hawaii","1974"
12015114,657,10588706,0,"CB_1974_IA",112920,"Iowa","1974"
2746445,24,2432981,0,"CB_1974_ID",23981,"Idaho","1974"
70859405,1183,58609992,0,"CB_1974_IL",582054,"Illinois","1974"
19754060,408,16512921,0,"CB_1974_IN",161123,"Indiana","1974"
9225058,612,7964225,0,"CB_1974_KS",89447,"Kansas","1974"
10699520,341,9089895,0,"CB_1974_KY",111229,"Kentucky","1974"
13239429,249,11017326,0,"CB_1974_LA",103057,"Louisiana","1974"
18267200,147,14788448,0,"CB_1974_MA",124795,"Massachusetts","1974"
9485396,114,8011894,0,"CB_1974_MD",89468,"Maryland","1974"
2115496,45,1825104,0,"CB_1974_ME",19846,"Maine","1974"
32829237,346,28101636,0,"CB_1974_MI",247794,"Michigan","1974"
16854544,742,13887051,0,"CB_1974_MN",125801,"Minnesota","1974"
19902957,694,16158780,0,"CB_1974_MO",176619,"Missouri","1974"
5851540,181,5144397,0,"CB_1974_MS",58319,"Mississippi","1974"
2968265,152,2616725,0,"CB_1974_MT",26263,"Montana","1974"
14217727,91,11894603,0,"CB_1974_NC",102429,"North Carolina","1974"
2527758,168,2234538,0,"CB_1974_ND",29551,"North Dakota","1974"
6734533,448,5766599,0,"CB_1974_NE",72613,"Nebraska","1974"
1708712,80,1485455,0,"CB_1974_NH",14007,"New Hampshire","1974"
24016722,218,20882387,0,"CB_1974_NJ",198607,"New Jersey","1974"
3035480,76,2650842,0,"CB_1974_NM",24336,"New Mexico","1974"
1980991,8,1752424,0,"CB_1974_NV",16453,"Nevada","1974"
169356132,271,132714015,0,"CB_1974_NY",1268603,"New York","1974"
36186653,496,29635807,0,"CB_1974_OH",331742,"Ohio","1974"
10734058,455,9209678,0,"CB_1974_OK",103942,"Oklahoma","1974"
6890955,47,5576806,0,"CB_1974_OR",53695,"Oregon","1974"
6133949,12,4728673,0,"CB_1974_OT",23820,"Other Areas","1974"
53534731,399,42660632,0,"CB_1974_PA",452785,"Pennsylvania","1974"
5028357,9,3741085,0,"CB_1974_PR",23365,"Puerto Rico","1974"
3657331,14,3099348,0,"CB_1974_RI",20272,"Rhode Island","1974"
4584435,91,3867270,0,"CB_1974_SC",45959,"South Carolina","1974"
2894750,158,2614052,0,"CB_1974_SD",28287,"South Dakota","1974"
14552757,334,12287497,0,"CB_1974_TN",79130,"Tennessee","1974"
50295281,1306,42515844,0,"CB_1974_TX",480769,"Texas","1974"
897849938,14218,741713249,0,"CB_1974_US",7055225,"United States","1974"
1037197280,14230,871225000,0,"CB_1974_USA",7078920,"United States & Other Areas","1974"
3383584,54,2958597,0,"CB_1974_UT",28830,"Utah","1974"
15396006,288,13083867,0,"CB_1974_VA",119623,"Virginia","1974"
464315,2,398608,0,"CB_1974_VI",71,"Virgin Islands Of The U.S.","1974"
1374666,33,1237236,0,"CB_1974_VT",10360,"Vermont","1974"
10943085,88,8698903,0,"CB_1974_WA",62023,"Washington","1974"
16236899,620,13950902,0,"CB_1974_WI",115436,"Wisconsin","1974"
6020281,214,4979614,0,"CB_1974_WV",57214,"West Virginia","1974"
1620113,74,1421772,0,"CB_1974_WY",16711,"Wyoming","1974"
912466,10,794820,0,"CB_1973_AK",8158,"Alaska","1973"
8922820,287,7711713,0,"CB_1973_AL",89732,"Alabama","1973"
5635864,254,4922101,0,"CB_1973_AR",51453,"Arkansas","1973"
0,0,0,0,"CB_1973_AS",0,"American Samoa","1973"
7001517,15,5784841,0,"CB_1973_AZ",36097,"Arizona","1973"
87300102,174,70849088,0,"CB_1973_CA",485348,"California","1973"
7757429,255,6628695,0,"CB_1973_CO",67303,"Colorado","1973"
7887617,67,6871492,0,"CB_1973_CT",55975,"Connecticut","1973"
4030563,15,3437088,0,"CB_1973_DC",38681,"District Of Columbia","1973"
2239744,18,1786994,0,"CB_1973_DE",21856,"Delaware","1973"
26172399,641,22855255,0,"CB_1973_FL",248303,"Florida","1973"
0,0,16000,0,"CB_1973_FM",0,"Federated States of Micronesia","1973"
14332605,432,11142865,0,"CB_1973_GA",132925,"Georgia","1973"
445591,1,425794,0,"CB_1973_GU",121,"Guam","1973"
2656771,8,2353661,0,"CB_1973_HI",21760,"Hawaii","1973"
10894319,661,9549318,0,"CB_1973_IA",97565,"Iowa","1973"
2414591,24,2159954,0,"CB_1973_ID",21146,"Idaho","1973"
63111206,1165,51825517,0,"CB_1973_IL",502367,"Illinois","1973"
18119106,407,15342302,0,"CB_1973_IN",146255,"Indiana","1973"
8519989,611,7343979,0,"CB_1973_KS",83826,"Kansas","1973"
9110770,341,7828706,0,"CB_1973_KY",89298,"Kentucky","1973"
11646714,244,9719532,0,"CB_1973_LA",94229,"Louisiana","1973"
17380000,148,14098491,0,"CB_1973_MA",126524,"Massachusetts","1973"
8804511,112,7535262,0,"CB_1973_MD",89223,"Maryland","1973"
1985629,44,1743860,0,"CB_1973_ME",16798,"Maine","1973"
31333508,338,26922946,0,"CB_1973_MI",242125,"Michigan","1973"
15488086,737,12656855,0,"CB_1973_MN",110010,"Minnesota","1973"
